12310, Culpa Innata, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12320, Sacred Gold, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12330, Darkstar One, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12340, Jack Keane, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12360, FlatOut: Ultimate Carnage, 0, 22.879999, 0, 2008, 0, 1, 0, 0
12390, Exodus from the Earth , 0, 9.380000, 0, 2008, 0, 1, 0, 0
12500, PuzzleQuest: Challenge of the Warlords, 0, 5.500000, 0, 2008, 0, 1, 0, 0
12510, Prison Tycoon 3™: Lockdown, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12520, 18 Wheels of Steel: American Long Haul, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12530, Hunting Unlimited™ 2008, 0, 5.500000, 0, 2008, 0, 1, 0, 0
12540, Mahjongg Investigations: Under Suspicion, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12560, Ride! Carnival Tycoon, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12570, Hot Dish, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12580, Dr. Daisy Pet Vet, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12590, Sprint Cars Road to Knoxville, 0, 5.500000, 0, 2008, 0, 1, 0, 0
12600, Midnight Outlaw: 6 Hours to SunUp, 0, 0.000000, 0, 2008, 0, 1, 0, 0
12710, Overlord™: Raising Hell, 0, 6.880000, 0, 2008, 0, 1, 0, 0
12900, AudioSurf, 0, 5.500000, 0, 2008, 0, 1, 0, 0
13000, Ninja Reflex: Steamworks Edition, 0, 0.000000, 0, 2008, 0, 1, 0, 0
13200, Unreal 2: The Awakening, 17, 9.380000, 0, 2008, 0, 1, 0, 0
13240, Unreal Tournament: Game of the Year Edition, 17, 6.880000, 0, 2008, 0, 1, 0, 0
13250, Unreal Gold, 0, 6.880000, 0, 2008, 0, 1, 0, 0
13500, Prince of Persia: Warrior Within™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
13520, Far Cry®, 17, 8.000000, 0, 2008, 0, 1, 0, 0
13530, Prince of Persia: The Two Thrones™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
13540, Tom Clancy's Rainbow Six® Vegas, 17, 8.000000, 0, 2008, 0, 1, 0, 0
13560, Tom Clancy's Splinter Cell®, 0, 8.000000, 0, 2008, 0, 1, 0, 0
13600, Prince of Persia®: The Sands of Time, 0, 8.000000, 0, 2008, 0, 1, 0, 0
13620, Tom Clancy's Ghost Recon® Desert Siege™, 17, 14.880000, 0, 2008, 0, 1, 0, 0
13630, Tom Clancy's Ghost Recon® Island Thunder™, 0, 3.110000, 0, 2008, 0, 1, 0, 0
15000, Tom Clancy's Rainbow Six Lockdown™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
15080, Rayman Raving Rabbids™, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15100, Assassin's Creed™: Director's Cut Edition, 17, 16.120001, 0, 2008, 0, 1, 0, 0
15160, Petz® Horsez® 2, 0, 6.240000, 0, 2008, 0, 1, 0, 0
15170, Heroes of Might & Magic V, 0, 8.000000, 0, 2008, 0, 1, 0, 0
15190, Brothers in Arms: Road to Hill 30™, 17, 8.000000, 0, 2008, 0, 1, 0, 0
